run,file,stage,stage_lp,iteration,bank,fourier_k,lp_A,voxels,pct_base
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,104,8,,4.3,752,0.47
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,105,1,,19.7,69873,43.4
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,105,2,,15.1,48300,30.0
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,105,3,,12.2,20168,12.53
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,105,4,,9.8,11170,6.94
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,105,5,,8.0,8244,5.12
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,105,6,,6.0,124,0.08
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,105,7,,5.0,2493,1.55
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,105,8,,4.3,625,0.39
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,106,1,,19.7,73044,45.28
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,106,2,,15.1,45791,28.39
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,106,3,,12.2,19788,12.27
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,106,4,,9.8,10866,6.74
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,106,5,,8.0,7823,4.85
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,106,6,,6.0,146,0.09
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,106,7,,5.0,3273,2.03
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,106,8,,4.3,570,0.35
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,107,1,,19.7,72973,45.78
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,107,2,,15.1,45244,28.39
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,107,3,,12.2,19554,12.27
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,107,4,,9.8,11609,7.28
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,107,5,,8.0,8609,5.4
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,107,6,,6.0,423,0.27
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,107,7,,5.0,568,0.36
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,107,8,,4.3,411,0.26
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,108,1,,19.7,71082,44.4
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,108,2,,15.1,47052,29.39
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,108,3,,12.2,19485,12.17
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,108,4,,9.8,11648,7.28
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,108,5,,8.0,9615,6.01
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,108,6,,6.0,367,0.23
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,108,7,,5.0,427,0.27
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,108,8,,4.3,423,0.26
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,109,1,,19.7,67244,41.95
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,109,2,,15.1,47999,29.95
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,109,3,,12.2,21896,13.66
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,109,4,,9.8,12421,7.75
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,109,5,,8.0,9396,5.86
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,109,6,,6.0,580,0.36
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,109,7,,5.0,313,0.2
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,109,8,,4.3,429,0.27
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,110,1,,19.7,66700,41.63
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,110,2,,15.1,47936,29.92
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,110,3,,12.2,22466,14.02
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,110,4,,9.8,11893,7.42
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,110,5,,8.0,9750,6.08
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,110,6,,6.0,691,0.43
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,110,7,,5.0,377,0.24
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,110,8,,4.3,420,0.26
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,111,1,,19.7,66762,41.57
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,111,2,,15.1,48130,29.97
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,111,3,,12.2,22100,13.76
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,111,4,,9.8,11465,7.14
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,111,5,,8.0,10098,6.29
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,111,6,,6.0,947,0.59
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,111,7,,5.0,264,0.16
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,111,8,,4.3,827,0.51
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,112,1,,19.7,66307,41.29
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,112,2,,15.1,50037,31.16
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,112,3,,12.2,20822,12.97
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,112,4,,9.8,11486,7.15
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,112,5,,8.0,9744,6.07
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,112,6,,6.0,890,0.55
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,112,7,,5.0,371,0.23
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,112,8,,4.3,942,0.59
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,113,1,,19.7,67463,42.14
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,113,2,,15.1,48234,30.13
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,113,3,,12.2,21439,13.39
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,113,4,,9.8,11771,7.35
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,113,5,,8.0,9412,5.88
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,113,6,,6.0,1058,0.66
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,113,7,,5.0,211,0.13
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,113,8,,4.3,506,0.32
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,114,1,,19.7,68116,42.54
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,114,2,,15.1,48018,29.99
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,114,3,,12.2,20643,12.89
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,114,4,,9.8,11895,7.43
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,114,5,,8.0,9650,6.03
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,114,6,,6.0,1189,0.74
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,114,7,,5.0,132,0.08
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,114,8,,4.3,483,0.3
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,115,1,,19.7,66445,41.44
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,115,2,,15.1,47271,29.48
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,115,3,,12.2,22148,13.81
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,115,4,,9.8,12546,7.83
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,115,5,,8.0,9742,6.08
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,115,6,,6.0,1335,0.83
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,115,7,,5.0,110,0.07
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,115,8,,4.3,728,0.45
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,116,1,,19.7,68707,42.62
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,116,2,,15.1,46049,28.57
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,116,3,,12.2,21144,13.12
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,116,4,,9.8,12414,7.7
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,116,5,,8.0,10210,6.33
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,116,6,,6.0,1355,0.84
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,116,7,,5.0,533,0.33
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,116,8,,4.3,790,0.49
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,117,1,,19.7,64442,40.03
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,117,2,,15.1,50088,31.11
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,117,3,,12.2,21291,13.23
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,117,4,,9.8,12055,7.49
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,117,5,,8.0,10562,6.56
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,117,6,,6.0,1736,1.08
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,117,7,,5.0,111,0.07
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,117,8,,4.3,705,0.44
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,118,1,,19.7,65914,41.12
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,118,2,,15.1,48181,30.06
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,118,3,,12.2,21258,13.26
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,118,4,,9.8,12526,7.81
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,118,5,,8.0,10106,6.3
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,118,6,,6.0,1515,0.95
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,118,7,,5.0,5,0.0
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,118,8,,4.3,783,0.49
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,119,1,,19.7,66899,41.54
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,119,2,,15.1,47310,29.38
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,119,3,,12.2,20895,12.98
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,119,4,,9.8,12430,7.72
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,119,5,,8.0,10784,6.7
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,119,6,,6.0,1724,1.07
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,119,7,,5.0,157,0.1
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,119,8,,4.3,840,0.52
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,120,1,,19.7,65740,40.85
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,120,2,,15.1,48005,29.83
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,120,3,,12.2,21540,13.38
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,120,4,,9.8,12285,7.63
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,120,5,,8.0,10674,6.63
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,120,6,,6.0,1685,1.05
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,120,7,,5.0,60,0.04
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,120,8,,4.3,941,0.58
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,121,1,,19.7,66121,41.24
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,121,2,,15.1,48214,30.07
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,121,3,,12.2,21345,13.31
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,121,4,,9.8,12094,7.54
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,121,5,,8.0,10305,6.43
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,121,6,,6.0,1758,1.1
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,121,7,,5.0,15,0.01
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,121,8,,4.3,469,0.29
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,122,1,,19.7,78922,40.21
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,122,2,,15.1,60515,30.83
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,122,3,,12.2,27097,13.81
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,122,4,,9.8,14025,7.15
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,122,5,,8.0,10903,5.56
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,122,6,,6.0,1575,0.8
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,122,7,,5.0,1119,0.57
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,122,8,,4.0,2115,1.08
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,123,1,,19.7,80769,41.09
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,123,2,,15.1,57845,29.43
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,123,3,,12.2,27305,13.89
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,123,4,,9.8,14106,7.18
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,123,5,,8.0,11454,5.83
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,123,6,,6.0,1734,0.88
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,123,7,,5.0,711,0.36
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,123,8,,4.0,2639,1.34
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,124,1,,19.7,79974,40.74
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,124,2,,15.1,56478,28.77
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,124,3,,12.2,28824,14.68
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,124,4,,9.8,14569,7.42
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,124,5,,8.0,11579,5.9
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,124,6,,6.0,2102,1.07
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,124,7,,5.0,120,0.06
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,124,8,,4.0,2639,1.34
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,125,1,,19.7,78671,40.08
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,125,2,,15.1,59066,30.09
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,125,3,,12.2,27707,14.12
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,125,4,,9.8,14482,7.38
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,125,5,,8.0,11277,5.75
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,125,6,,6.0,2637,1.34
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,125,7,,5.0,13,0.01
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,125,8,,4.0,2429,1.24
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,126,1,,19.7,79242,40.39
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,126,2,,15.1,59434,30.29
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,126,3,,12.2,26755,13.64
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,126,4,,9.8,14854,7.57
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,126,5,,8.0,10838,5.52
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,126,6,,6.0,2954,1.51
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,126,7,,5.0,0,0.0
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,126,8,,4.0,2123,1.08
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,127,1,,19.7,78923,40.25
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,127,2,,15.1,59013,30.1
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,127,3,,12.2,27664,14.11
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,127,4,,9.8,14152,7.22
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,127,5,,8.0,10965,5.59
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,127,6,,6.0,3422,1.75
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,127,7,,5.0,53,0.03
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,127,8,,4.0,1875,0.96
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,128,1,,19.7,77331,39.57
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,128,2,,15.1,58010,29.68
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,128,3,,12.2,29104,14.89
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,128,4,,9.8,15635,8.0
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,128,5,,8.0,10464,5.35
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,128,6,,6.0,3535,1.81
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,128,7,,5.0,6,0.0
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,128,8,,4.0,1351,0.69
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,129,1,,19.7,79153,40.32
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,129,2,,15.1,56655,28.86
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,129,3,,12.2,29415,14.98
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,129,4,,9.8,14808,7.54
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,129,5,,8.0,10700,5.45
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,129,6,,6.0,3863,1.97
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,129,7,,5.0,0,0.0
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,129,8,,4.0,1722,0.88
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,130,1,,19.7,78724,40.13
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,130,2,,15.1,57725,29.43
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,130,3,,12.2,28398,14.48
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,130,4,,9.8,14808,7.55
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,130,5,,8.0,10754,5.48
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,130,6,,6.0,3981,2.03
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,130,7,,5.0,27,0.01
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,130,8,,4.0,1749,0.89
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,131,1,,19.7,75996,38.73
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,131,2,,15.1,60533,30.85
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,131,3,,12.2,28617,14.58
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,131,4,,9.8,14534,7.41
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,131,5,,8.0,10228,5.21
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,131,6,,6.0,4298,2.19
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,131,7,,5.0,68,0.03
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,131,8,,4.0,1944,0.99
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,132,1,,19.7,80192,40.98
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,132,2,,15.1,58465,29.88
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,132,3,,12.2,26636,13.61
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,132,4,,9.8,14587,7.45
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,132,5,,8.0,9928,5.07
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,132,6,,6.0,4330,2.21
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,132,7,,5.0,37,0.02
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,132,8,,4.0,1497,0.77
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,133,1,,19.7,79443,40.64
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,133,2,,15.1,60499,30.95
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,133,3,,12.2,25329,12.96
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,133,4,,9.8,14443,7.39
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,133,5,,8.0,9966,5.1
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,133,6,,6.0,4542,2.32
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,133,7,,5.0,138,0.07
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,133,8,,4.0,1143,0.58
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,134,1,,19.7,80095,40.98
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,134,2,,15.1,59811,30.6
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,134,3,,12.2,26349,13.48
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,134,4,,9.8,13543,6.93
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,134,5,,8.0,9685,4.96
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,134,6,,6.0,4551,2.33
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,134,7,,5.0,150,0.08
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,134,8,,4.0,1258,0.64
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,135,1,,19.7,79558,40.79
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,135,2,,15.1,59537,30.53
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,135,3,,12.2,26778,13.73
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,135,4,,9.8,14131,7.25
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,135,5,,8.0,9373,4.81
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,135,6,,6.0,4646,2.38
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,135,7,,5.0,226,0.12
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,135,8,,4.0,781,0.4
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,136,1,,19.7,82656,42.37
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,136,2,,15.1,57727,29.59
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,136,3,,12.2,25136,12.88
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,136,4,,9.8,14269,7.31
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,136,5,,8.0,9574,4.91
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,136,6,,6.0,4511,2.31
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,136,7,,5.0,232,0.12
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,136,8,,4.0,986,0.51
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,137,1,,19.7,78900,40.38
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,137,2,,15.1,60068,30.74
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,137,3,,12.2,26400,13.51
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,137,4,,9.8,14114,7.22
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,137,5,,8.0,9493,4.86
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,137,6,,6.0,4967,2.54
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,137,7,,5.0,277,0.14
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,137,8,,4.0,1189,0.61
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,138,1,,19.7,80132,41.01
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,138,2,,15.1,59548,30.48
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,138,3,,12.2,25951,13.28
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,138,4,,9.8,13722,7.02
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,138,5,,8.0,9722,4.98
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,138,6,,6.0,4963,2.54
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,138,7,,5.0,361,0.18
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,138,8,,4.0,1000,0.51
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,139,1,,19.7,79936,40.97
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,139,2,,15.1,59976,30.74
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,139,3,,12.2,26117,13.39
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,139,4,,9.8,13307,6.82
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,139,5,,8.0,9357,4.8
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,139,6,,6.0,4918,2.52
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,139,7,,5.0,432,0.22
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,139,8,,4.0,1047,0.54
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,140,1,,19.7,81658,41.81
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,140,2,,15.1,56905,29.14
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,140,3,,12.2,26829,13.74
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,140,4,,9.8,14458,7.4
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,140,5,,8.0,9079,4.65
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,140,6,,6.0,4781,2.45
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,140,7,,5.0,563,0.29
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,140,8,,4.0,1017,0.52
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,141,1,,19.7,80204,41.02
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,141,2,,15.1,58379,29.86
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,141,3,,12.2,27002,13.81
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,141,4,,9.8,14019,7.17
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,141,5,,8.0,9261,4.74
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,141,6,,6.0,4849,2.48
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,141,7,,5.0,664,0.34
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,141,8,,4.0,1127,0.58
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,142,1,,19.7,81735,41.9
