run,file,stage,stage_lp,iteration,nu_iter,mask_voxels,before_base_voxels,before_base_pct,before_aux_voxels,before_aux_pct,after_base_voxels,after_base_pct,after_aux_voxels,after_aux_pct,aux_resolution,aux_nearest_lp,aux_margin_mean,aux_margin_win,aux_margin_wins,smoothing_beta,smoothing_maxits,smoothing_candidates,smoothing_auxiliary,smoothing_step_tolerance,smoothing_neighborhood,smoothing_color_passes,smoothing_quad_frac,smoothing_initial_energy,smoothing_changed_total,smoothing_final_energy,candidate_coords,voxels_analyzed,local_mean_A,local_median_A,local_sigma_A,local_min_A,local_max_A,base_bank_voxels,disc_voxels,disc_voxels_pct,neighbor_pairs,identical_pairs,identical_pairs_pct,tolerated_pairs,tolerated_pairs_pct,discontinuous_pairs,discontinuous_pairs_pct,max_step_diff,matching_lp_A,fsc143_A,filter_mode,orientation_overlap,smoothing_changed_1,smoothing_energy_1,smoothing_changed_2,smoothing_energy_2,smoothing_changed_3,smoothing_energy_3
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,125,34,221119,193285,87.41,27834,12.59,195620,88.47,25499,11.53,4.3,4.0,-9e-05,7e-05,27834,3.1779e-05,3,9,1,1,26-connected,8,1.0,0.00127,32099,0.00127,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.74,195620,15.615,15.059,4.077,4.0,19.692,195620,16480,8.42,4865674,3652354,75.06,1168748,24.02,44572,0.92,4,4.491,4.267,nonuniform,0.53,25963,0.00127,4972,0.00127,1164,0.00127
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,126,35,221119,193792,87.64,27327,12.36,196197,88.73,24922,11.27,4.3,4.0,-9e-05,8e-05,27327,3.2638e-05,3,9,1,1,26-connected,8,1.0,0.00128,29675,0.00128,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.74,196197,15.671,15.059,4.1,4.0,19.692,196197,16253,8.28,4878174,3688400,75.61,1145554,23.48,44220,0.91,4,4.491,4.267,nonuniform,0.528,23773,0.00128,4764,0.00128,1138,0.00128
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,127,36,221119,193662,87.58,27457,12.42,196029,88.65,25090,11.35,4.3,4.0,-0.0001,8e-05,27457,3.3736e-05,3,9,1,1,26-connected,8,1.0,0.00129,31883,0.00129,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.74,196029,15.555,15.059,4.085,4.0,19.692,196029,16074,8.2,4875202,3643508,74.74,1189070,24.39,42624,0.87,4,4.491,4.267,nonuniform,0.531,25691,0.00129,5000,0.00129,1192,0.00129
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,128,37,221119,193638,87.57,27481,12.43,196111,88.69,25008,11.31,4.2,4.0,-0.0001,9e-05,27481,3.5836e-05,3,9,1,1,26-connected,8,1.0,0.00131,30209,0.0013,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.81,196111,15.69,15.059,4.108,4.0,19.692,196111,16047,8.18,4877978,3686064,75.57,1150932,23.59,40982,0.84,4,4.491,4.197,nonuniform,0.523,24213,0.0013,4927,0.0013,1069,0.0013
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,129,38,221119,193473,87.5,27646,12.5,195909,88.6,25210,11.4,4.2,4.0,-0.00011,9e-05,27646,3.5051e-05,3,9,1,1,26-connected,8,1.0,0.00132,31684,0.00131,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.81,195909,15.603,15.059,4.103,4.0,19.692,195909,16724,8.54,4872508,3646314,74.83,1181988,24.26,44206,0.91,4,4.491,4.197,nonuniform,0.514,25785,0.00131,4910,0.00131,989,0.00131
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,130,39,221119,193427,87.48,27692,12.52,195887,88.59,25232,11.41,4.2,4.0,-0.00011,9e-05,27692,3.6335e-05,3,9,1,1,26-connected,8,1.0,0.00133,33552,0.00133,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.81,195887,15.597,15.059,4.118,4.0,19.692,195887,16703,8.53,4872056,3644094,74.8,1184854,24.32,43108,0.88,4,4.491,4.197,nonuniform,0.513,27012,0.00133,5387,0.00133,1153,0.00133
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,131,40,221119,193094,87.33,28025,12.67,195603,88.46,25516,11.54,4.2,4.0,-0.00012,0.0001,28025,3.786e-05,3,9,1,1,26-connected,8,1.0,0.00135,32061,0.00134,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.81,195603,15.599,15.059,4.11,4.0,19.692,195603,15929,8.14,4865794,3631242,74.63,1194726,24.55,39826,0.82,4,4.491,4.197,nonuniform,0.515,26144,0.00134,4976,0.00134,941,0.00134
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,132,41,221119,193210,87.38,27909,12.62,195630,88.47,25489,11.53,4.2,4.0,-0.00012,0.0001,27909,3.7893e-05,3,9,1,1,26-connected,8,1.0,0.00136,32911,0.00135,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.81,195630,15.622,15.059,4.095,4.0,19.692,195630,16691,8.53,4866894,3617402,74.33,1207186,24.8,42306,0.87,4,4.491,4.197,nonuniform,0.516,26939,0.00135,4984,0.00135,988,0.00135
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,133,42,221119,192962,87.27,28157,12.73,195570,88.45,25549,11.55,4.1,4.0,-0.00012,0.0001,28157,3.7701e-05,3,9,1,1,26-connected,8,1.0,0.00137,35612,0.00136,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195570,15.577,15.059,4.075,4.0,19.692,195570,17145,8.77,4864630,3605726,74.12,1214402,24.96,44502,0.91,4,4.491,4.063,nonuniform,0.496,28401,0.00136,5906,0.00136,1305,0.00136
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,134,43,221119,192810,87.2,28309,12.8,195270,88.31,25849,11.69,4.1,4.0,-0.00013,0.0001,28309,3.7604e-05,3,9,1,1,26-connected,8,1.0,0.00136,35326,0.00136,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195270,15.513,15.059,4.089,4.0,19.692,195270,17222,8.82,4854874,3590098,73.95,1220324,25.14,44452,0.92,4,4.491,4.063,nonuniform,0.489,28655,0.00136,5538,0.00136,1133,0.00136
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,135,44,221119,193483,87.5,27636,12.5,195815,88.56,25304,11.44,4.1,4.0,-0.00013,0.0001,27636,3.7952e-05,3,9,1,1,26-connected,8,1.0,0.00138,32980,0.00138,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195815,15.599,15.059,4.142,4.0,19.692,195815,17496,8.93,4870748,3623222,74.39,1200964,24.66,46562,0.96,4,4.491,4.063,nonuniform,0.475,26816,0.00138,5105,0.00138,1059,0.00138
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,136,45,221119,193051,87.31,28068,12.69,195432,88.38,25687,11.62,4.1,4.0,-0.00014,0.0001,28068,3.8435e-05,3,9,1,1,26-connected,8,1.0,0.00139,36118,0.00138,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195432,15.554,15.059,4.122,4.0,19.692,195432,17474,8.94,4861236,3583362,73.71,1233278,25.37,44596,0.92,4,4.491,4.063,nonuniform,0.488,29439,0.00138,5521,0.00138,1158,0.00138
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,137,46,221119,193315,87.43,27804,12.57,195584,88.45,25535,11.55,4.1,4.0,-0.00014,0.00011,27804,3.9041e-05,3,9,1,1,26-connected,8,1.0,0.0014,34839,0.0014,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195584,15.598,15.059,4.112,4.0,19.692,195584,17076,8.73,4866136,3584088,73.65,1240094,25.48,41954,0.86,4,4.491,4.063,nonuniform,0.487,28303,0.0014,5456,0.0014,1080,0.0014
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,138,47,221119,192879,87.23,28240,12.77,195155,88.26,25964,11.74,4.1,4.0,-0.00015,0.00011,28240,3.877e-05,3,9,1,1,26-connected,8,1.0,0.00141,34454,0.0014,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195155,15.634,15.059,4.106,4.0,19.692,195155,17686,9.06,4855692,3603156,74.2,1205982,24.84,46554,0.96,4,4.491,4.063,nonuniform,0.484,27868,0.0014,5471,0.0014,1115,0.0014
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,139,48,221119,192616,87.11,28503,12.89,194994,88.19,26125,11.81,4.1,4.0,-0.00015,0.0001,28503,3.811e-05,3,9,1,1,26-connected,8,1.0,0.00141,35090,0.00141,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,194994,15.63,15.059,4.118,4.0,19.692,194994,17498,8.97,4849626,3590284,74.03,1215396,25.06,43946,0.91,4,4.491,4.063,nonuniform,0.484,28420,0.00141,5577,0.00141,1093,0.00141
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,140,49,221119,191965,86.82,29154,13.18,194348,87.89,26771,12.11,4.1,4.0,-0.00015,0.00011,29154,3.9925e-05,3,9,1,1,26-connected,8,1.0,0.00142,36067,0.00141,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,194348,15.636,15.059,4.042,4.0,19.692,194348,17603,9.06,4836062,3558296,73.58,1232862,25.49,44904,0.93,4,4.491,4.063,nonuniform,0.433,28972,0.00141,5897,0.00141,1198,0.00141
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,141,50,221119,192449,87.03,28670,12.97,194818,88.11,26301,11.89,4.1,4.0,-0.00015,0.00011,28670,4.002e-05,3,9,1,1,26-connected,8,1.0,0.00142,35875,0.00142,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,194818,15.515,15.059,4.052,4.0,19.692,194818,17618,9.04,4845724,3571796,73.71,1229640,25.38,44288,0.91,3,4.491,4.063,nonuniform,0.437,29154,0.00142,5628,0.00142,1093,0.00142
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,142,51,221119,191722,86.71,29397,13.29,194197,87.82,26922,12.18,4.1,4.0,-0.00016,0.00011,29397,4.0103e-05,3,9,1,1,26-connected,8,1.0,0.00144,36551,0.00143,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,194197,15.611,15.059,4.041,4.0,19.692,194197,19302,9.94,4832184,3544200,73.35,1237666,25.61,50318,1.04,4,4.491,4.063,nonuniform,0.503,29848,0.00143,5643,0.00143,1060,0.00143
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,143,52,221119,192063,86.86,29056,13.14,194564,87.99,26555,12.01,4.1,4.0,-0.00016,0.00011,29056,4.0571e-05,3,9,1,1,26-connected,8,1.0,0.00144,36711,0.00143,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,194564,15.501,15.059,4.042,4.0,19.692,194564,18187,9.35,4838152,3547148,73.32,1241998,25.67,49006,1.01,4,4.491,4.063,nonuniform,0.443,29954,0.00143,5728,0.00143,1029,0.00143
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,144,53,221119,191708,86.7,29411,13.3,194220,87.84,26899,12.16,4.1,4.0,-0.00016,0.00011,29411,4.0251e-05,3,9,1,1,26-connected,8,1.0,0.00144,36923,0.00143,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,194220,15.606,15.059,4.072,4.0,19.692,194220,18390,9.47,4830062,3537256,73.23,1246204,25.8,46602,0.96,4,4.491,4.063,nonuniform,0.444,29946,0.00144,5769,0.00143,1208,0.00143
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,145,54,221119,191866,86.77,29253,13.23,194369,87.9,26750,12.1,4.1,4.0,-0.00016,0.00011,29253,3.8736e-05,3,9,1,1,26-connected,8,1.0,0.00144,34402,0.00144,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,194369,15.628,15.059,4.074,4.0,19.692,194369,18552,9.54,4833528,3573314,73.93,1211816,25.07,48398,1.0,4,4.491,4.063,nonuniform,0.449,27942,0.00144,5345,0.00144,1115,0.00144
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,146,55,221119,191668,86.68,29451,13.32,194260,87.85,26859,12.15,4.1,4.0,-0.00016,0.00011,29451,4.0202e-05,3,9,1,1,26-connected,8,1.0,0.00145,38671,0.00145,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,194260,15.628,15.059,4.093,4.0,19.692,194260,18954,9.76,4830506,3537716,73.24,1241222,25.7,51568,1.07,4,4.491,4.063,nonuniform,0.44,31279,0.00145,6161,0.00145,1231,0.00145
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,147,56,221119,192041,86.85,29078,13.15,194390,87.91,26729,12.09,4.1,4.0,-0.00017,0.00011,29078,3.9688e-05,3,9,1,1,26-connected,8,1.0,0.00146,36501,0.00145,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,194390,15.607,15.059,4.04,4.0,19.692,194390,18263,9.4,4835262,3546656,73.35,1241078,25.67,47528,0.98,4,4.491,4.063,nonuniform,0.45,29533,0.00145,5835,0.00145,1133,0.00145
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,148,57,221119,191967,86.82,29152,13.18,194579,88.0,26540,12.0,4.0,4.0,-0.00017,0.00011,29152,4.0379e-05,3,9,1,1,26-connected,8,1.0,0.00146,38234,0.00146,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,194579,15.647,15.059,4.096,4.0,19.692,194579,19283,9.91,4839898,3538582,73.11,1249364,25.81,51952,1.07,4,4.491,4.0,nonuniform,0.447,30907,0.00146,6000,0.00146,1327,0.00146
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,149,58,221119,192135,86.89,28984,13.11,194706,88.05,26413,11.95,4.0,4.0,-0.00017,0.00012,28984,4.142e-05,3,9,1,1,26-connected,8,1.0,0.00147,36504,0.00146,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,194706,15.689,15.059,4.065,4.0,19.692,194706,19115,9.82,4843512,3574770,73.81,1217352,25.13,51390,1.06,4,4.491,4.0,nonuniform,0.451,29171,0.00146,5974,0.00146,1359,0.00146
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,150,59,221119,192102,86.88,29017,13.12,194649,88.03,26470,11.97,4.0,4.0,-0.00017,0.00011,29017,4.0098e-05,3,9,1,1,26-connected,8,1.0,0.00147,35347,0.00146,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,194649,15.639,15.059,4.05,4.0,19.692,194649,19414,9.97,4842086,3552724,73.37,1234808,25.5,54554,1.13,4,4.491,4.0,nonuniform,0.447,28650,0.00146,5553,0.00146,1144,0.00146
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,151,60,221119,191715,86.7,29404,13.3,194334,87.89,26785,12.11,4.0,4.0,-0.00017,0.00011,29404,4.1014e-05,3,9,1,1,26-connected,8,1.0,0.00148,36249,0.00147,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,194334,15.61,15.059,4.012,4.0,19.692,194334,19150,9.85,4836092,3534000,73.08,1249470,25.84,52622,1.09,4,4.491,4.0,nonuniform,0.446,29371,0.00147,5730,0.00147,1148,0.00147
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,70,1,181955,155779,85.61,26176,14.39,159530,87.68,22425,12.32,4.6,4.3,-4e-05,5e-05,26176,3.1382e-05,3,9,1,1,26-connected,8,1.0,0.00161,40282,0.0016,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,159530,12.826,12.19,4.064,4.267,19.692,159530,14646,9.18,3936870,2827326,71.82,1080220,27.44,29324,0.74,3,7.314,4.571,nonuniform,0.529,31165,0.0016,7150,0.0016,1967,0.0016
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,71,2,181955,156741,86.14,25214,13.86,159672,87.75,22283,12.25,4.6,4.3,-5e-05,5e-05,25214,2.9762e-05,3,9,1,1,26-connected,8,1.0,0.00162,35926,0.00161,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,159672,13.628,12.19,4.209,4.267,19.692,159672,13913,8.71,3941586,2830806,71.82,1081014,27.43,29766,0.76,3,7.314,4.571,nonuniform,0.517,28386,0.00161,5918,0.00161,1622,0.00161
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,72,3,181955,158334,87.02,23621,12.98,161026,88.5,20929,11.5,4.6,4.3,-6e-05,6e-05,23621,3.0071e-05,3,9,1,1,26-connected,8,1.0,0.00161,32858,0.0016,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,161026,14.28,15.059,4.327,4.267,19.692,161026,14244,8.85,3978618,2899492,72.88,1049326,26.37,29800,0.75,3,7.314,4.571,nonuniform,0.526,26163,0.0016,5392,0.0016,1303,0.0016
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,73,4,181955,157825,86.74,24130,13.26,160548,88.24,21407,11.76,4.6,4.3,-6e-05,6e-05,24130,3.0933e-05,3,9,1,1,26-connected,8,1.0,0.00164,32538,0.00163,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,160548,14.574,15.059,4.29,4.267,19.692,160548,14285,8.9,3967282,2885058,72.72,1050104,26.47,32120,0.81,3,7.314,4.571,nonuniform,0.708,25668,0.00163,5400,0.00163,1470,0.00163
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,74,5,181955,157362,86.48,24593,13.52,160407,88.16,21548,11.84,4.5,4.3,-6e-05,6e-05,24593,3.167e-05,3,9,1,1,26-connected,8,1.0,0.00166,31713,0.00165,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,160407,14.842,15.059,4.229,4.267,19.692,160407,13589,8.47,3964706,2898928,73.12,1034824,26.1,30954,0.78,4,7.314,4.491,nonuniform,0.77,24696,0.00166,5508,0.00165,1509,0.00165
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,75,6,181955,158396,87.05,23559,12.95,160979,88.47,20976,11.53,4.5,4.3,-7e-05,6e-05,23559,3.1446e-05,3,9,1,1,26-connected,8,1.0,0.00167,29103,0.00166,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,160979,15.058,15.059,4.246,4.267,19.692,160979,13611,8.46,3976826,2948368,74.14,996362,25.05,32096,0.81,3,7.314,4.491,nonuniform,0.807,23099,0.00166,4812,0.00166,1192,0.00166
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,76,7,181955,158729,87.24,23226,12.76,161479,88.75,20476,11.25,4.5,4.3,-7e-05,6e-05,23226,3.0929e-05,3,9,1,1,26-connected,8,1.0,0.00168,31252,0.00167,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,161479,15.017,15.059,4.191,4.267,19.692,161479,13937,8.63,3991142,2924494,73.27,1033610,25.9,33038,0.83,3,7.314,4.491,nonuniform,0.825,24405,0.00167,5356,0.00167,1491,0.00167
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,77,8,181955,158927,87.34,23028,12.66,161738,88.89,20217,11.11,4.5,4.3,-7e-05,6e-05,23028,3.0512e-05,3,9,1,1,26-connected,8,1.0,0.00168,29848,0.00167,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,161738,15.249,15.059,4.239,4.267,19.692,161738,13620,8.42,3996630,2961334,74.1,1002542,25.08,32754,0.82,3,7.314,4.491,nonuniform,0.847,23963,0.00167,4746,0.00167,1139,0.00167
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,78,9,181955,158509,87.11,23446,12.89,161275,88.63,20680,11.37,4.5,4.3,-7e-05,7e-05,23446,3.1467e-05,3,9,1,1,26-connected,8,1.0,0.00168,29050,0.00167,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,161275,15.394,15.059,4.204,4.267,19.692,161275,12918,8.01,3987118,2976946,74.66,979168,24.56,31004,0.78,3,7.314,4.491,nonuniform,0.859,22839,0.00167,4903,0.00167,1308,0.00167
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,79,10,181955,158606,87.17,23349,12.83,161421,88.71,20534,11.29,4.5,4.3,-7e-05,7e-05,23349,3.1211e-05,3,9,1,1,26-connected,8,1.0,0.00169,28326,0.00168,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,161421,15.481,15.059,4.191,4.267,19.692,161421,13647,8.45,3989996,2986012,74.84,970366,24.32,33618,0.84,3,7.314,4.491,nonuniform,0.868,22106,0.00168,4868,0.00168,1352,0.00168
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,80,11,181955,158268,86.98,23687,13.02,160935,88.45,21020,11.55,4.5,4.3,-7e-05,6e-05,23687,3.1019e-05,3,9,1,1,26-connected,8,1.0,0.00168,27817,0.00168,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,160935,15.623,15.059,4.151,4.267,19.692,160935,13744,8.54,3979726,2996896,75.3,948260,23.83,34570,0.87,3,7.314,4.491,nonuniform,0.864,21881,0.00168,4619,0.00168,1317,0.00168
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,81,12,181955,159122,87.45,22833,12.55,161870,88.96,20085,11.04,4.5,4.3,-7e-05,6e-05,22833,3.0016e-05,3,9,1,1,26-connected,8,1.0,0.00168,28292,0.00167,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,161870,15.574,15.059,4.182,4.267,19.692,161870,14011,8.66,4000438,3003140,75.07,962530,24.06,34768,0.87,3,7.314,4.491,nonuniform,0.87,22150,0.00167,4772,0.00167,1370,0.00167
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,82,13,181955,159095,87.44,22860,12.56,161944,89.0,20011,11.0,4.5,4.3,-7e-05,6e-05,22860,3.0881e-05,3,9,1,1,26-connected,8,1.0,0.00168,27238,0.00167,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,161944,15.677,15.059,4.173,4.267,19.692,161944,13395,8.27,4002562,3020946,75.48,947426,23.67,34190,0.85,3,7.314,4.491,nonuniform,0.88,21467,0.00167,4570,0.00167,1201,0.00167
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,83,14,181955,158154,86.92,23801,13.08,161035,88.5,20920,11.5,4.5,4.3,-7e-05,7e-05,23801,3.0961e-05,3,9,1,1,26-connected,8,1.0,0.00169,28598,0.00168,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,161035,15.653,15.059,4.12,4.267,19.692,161035,13608,8.45,3980952,2969648,74.6,977548,24.56,33756,0.85,4,7.314,4.491,nonuniform,0.887,22471,0.00168,4800,0.00168,1327,0.00168
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,84,15,181955,159085,87.43,22870,12.57,161800,88.92,20155,11.08,4.5,4.3,-7e-05,6e-05,22870,3.074e-05,3,9,1,1,26-connected,8,1.0,0.00168,26384,0.00168,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,161800,15.708,15.059,4.171,4.267,19.692,161800,13575,8.39,3999544,3037880,75.96,925684,23.14,35980,0.9,4,7.314,4.491,nonuniform,0.887,21083,0.00168,4178,0.00168,1123,0.00168
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,85,16,181955,157298,86.45,24657,13.55,159693,87.77,22262,12.23,4.5,4.3,-7e-05,6e-05,24657,2.9338e-05,3,9,1,1,26-connected,8,1.0,0.00137,24500,0.00137,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,159693,15.987,15.059,4.007,4.267,19.692,159693,13368,8.37,3950930,3010602,76.2,905372,22.92,34956,0.88,3,6.737,4.491,nonuniform,0.338,19396,0.00137,4106,0.00137,998,0.00137
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,86,17,181955,157734,86.69,24221,13.31,159833,87.84,22122,12.16,4.3,4.3,-7e-05,6e-05,24221,2.8529e-05,3,9,1,1,26-connected,8,1.0,0.00126,23148,0.00126,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,159833,15.878,15.059,3.994,4.267,19.692,159833,13145,8.22,3956980,3025994,76.47,897480,22.68,33506,0.85,4,6.737,4.339,nonuniform,0.363,18554,0.00126,3650,0.00126,944,0.00126
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,87,18,181955,157891,86.77,24064,13.23,159902,87.88,22053,12.12,4.3,4.3,-7e-05,6e-05,24064,2.7906e-05,3,9,1,1,26-connected,8,1.0,0.00121,25262,0.00121,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,159902,15.699,15.059,4.015,4.267,19.692,159902,13485,8.43,3963538,2990838,75.46,938236,23.67,34464,0.87,4,6.737,4.339,nonuniform,0.394,20171,0.00121,3997,0.00121,1094,0.00121
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,88,19,181955,158321,87.01,23634,12.99,160366,88.13,21589,11.87,4.3,4.3,-7e-05,6e-05,23634,2.7298e-05,3,9,1,1,26-connected,8,1.0,0.00118,23571,0.00117,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160366,15.653,15.059,4.05,4.267,19.692,160366,13579,8.47,3974472,3005366,75.62,933792,23.49,35314,0.89,4,6.737,4.339,nonuniform,0.413,18889,0.00117,3733,0.00117,949,0.00117
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,89,20,181955,158634,87.18,23321,12.82,160536,88.23,21419,11.77,4.3,4.3,-7e-05,6e-05,23321,2.6823e-05,3,9,1,1,26-connected,8,1.0,0.00116,21275,0.00115,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160536,15.708,15.059,4.082,4.267,19.692,160536,13501,8.41,3978670,3046906,76.58,894678,22.49,37086,0.93,4,6.737,4.339,nonuniform,0.437,16996,0.00115,3412,0.00115,867,0.00115
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,90,21,181955,158732,87.24,23223,12.76,160624,88.28,21331,11.72,4.3,4.3,-7e-05,6e-05,23223,2.6967e-05,3,9,1,1,26-connected,8,1.0,0.00114,21103,0.00114,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160624,15.723,15.059,4.072,4.267,19.692,160624,13393,8.34,3980498,3033898,76.22,908848,22.83,37752,0.95,4,6.737,4.339,nonuniform,0.452,16873,0.00114,3414,0.00114,816,0.00114
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,91,22,181955,158512,87.12,23443,12.88,160510,88.21,21445,11.79,4.3,4.3,-7e-05,6e-05,23443,2.7531e-05,3,9,1,1,26-connected,8,1.0,0.00113,21587,0.00113,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,160510,15.703,15.059,4.026,4.267,19.692,160510,13428,8.37,3981182,3034918,76.23,908474,22.82,37790,0.95,4,6.737,4.267,nonuniform,0.464,17038,0.00113,3552,0.00113,997,0.00113
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,92,23,181955,158464,87.09,23491,12.91,160317,88.11,21638,11.89,4.3,4.3,-8e-05,6e-05,23491,2.7417e-05,3,9,1,1,26-connected,8,1.0,0.00113,22031,0.00113,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160317,15.657,15.059,4.025,4.267,19.692,160317,12931,8.07,3976284,3020510,75.96,920422,23.15,35352,0.89,4,6.737,4.339,nonuniform,0.48,17750,0.00113,3420,0.00113,861,0.00113
